source,title,link,summary,created_at
BaoNhanDan,Triển lãm mỹ thuật về sen nhân mùa Phật đản- Phật lịch,https://nhandan.vn/trien-lam-my-thuat-ve-sen-nhan-mua-phat-dan-phat-lich-post963911.html,"<a href=""https://nhandan.vn/trien-lam-my-thuat-ve-sen-nhan-mua-phat-dan-phat-lich-post963911.html""><img src=""https://cdn.nhandan.vn/images/71d91cf53ea0f213598b37fe1f818cff40f8e2b565df654b6f615adba5255fef00e517484119da36bed7d0c078d03215/image005.jpg.avif"" /></a><p>Triển lãm mỹ thuật Phật giáo “Sen Đầu Hạ IX” là hoạt động nhân mùa Phật đản- Phật lịch 2570, diễn ra ngày 24/5 tại Art Space, số 42 Yết Kiêu, Hà Nội. Chương trình do nhóm Họa sĩ Phật tử Mặc Hương phối hợp cùng các họa sĩ thuộc Trung tâm UNESCO Hà Nội thực hiện.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/hanh-trinh-lam-moi-gom-viet-tu-chieu-sau-ban-sac-post958724.html"">Hành trình làm mới gốm Việt từ chiều sâu bản sắc</a></li><li><a href=""https://nhandan.vn/san-tranh-la-bo-de-diem-check-in-ly-tuong-trong-mua-xuan-pho-co-post934600.html"">Sân tranh lá bồ đề - điểm check-in lý tưởng trong mùa xuân phố cổ</a></li><li><a href=""https://nhandan.vn/phat-dong-cuoc-van-dong-sang-tac-nghe-thuat-phat-giao-post914715.html"">Phát động cuộc vận động sáng tác nghệ thuật Phật giáo</a></li><li><a href=""https://nhandan.vn/trien-lam-sen-tren-sac-gom-cua-hoa-si-ngo-ba-hoang-post896353.html"">Triển lãm sen trên sắc gốm của họa sĩ Ngô Bá Hoàng</a></li></ul></div>",58:12.9
BaoNhanDan,"Quyết liệt duy trì trật tự, kỷ cương, văn minh đô thị",https://nhandan.vn/quyet-liet-duy-tri-trat-tu-ky-cuong-van-minh-do-thi-post963914.html,"<a href=""https://nhandan.vn/quyet-liet-duy-tri-trat-tu-ky-cuong-van-minh-do-thi-post963914.html""><img src=""https://cdn.nhandan.vn/images/29a7efaf6d1015a750e91d07cb6441c1946c906fee3f8d9fa441270dc4ea4b5b110e4c4bcb5dd4bd7e0778f14d9c7370b2e75ce2d7f082821dc3bca37fc62d21/90db5aa6198598dbc194-477.jpg.avif"" /></a><p style=""text-align: justify;"">Sau hơn sáu tháng triển khai Kế hoạch 332/KH-UBND của thành phố Hà Nội về giải quyết điểm nghẽn “<a href=""https://nhandan.vn/giai-phap-thao-go-diem-nghen-trat-tu-do-thi-o-ha-noi-post944626.html"" target=""_blank"">trật tự đô thị</a>” và xây dựng xã, phường bảo đảm trật tự, kỷ cương, văn minh đô thị, diện mạo nhiều tuyến phố, khu dân cư ở Hà Nội đã có chuyển biến tích cực, nhiều điểm nóng về trật tự đô thị đã được xử lý. </p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/video-camera-ai-cua-ha-noi-se-phat-nguoi-hanh-vi-xa-rac-lan-chiem-via-he-post936760.html"">[Video] Camera AI của Hà Nội sẽ phạt nguội hành vi xả rác, lấn chiếm vỉa hè</a></li><li><a href=""https://nhandan.vn/anh-ha-noi-tai-dien-tinh-trang-lan-chiem-via-he-long-duong-post929129.html"">[Ảnh] Hà Nội: Tái diễn tình trạng lấn chiếm vỉa hè, lòng đường </a></li><li><a href=""https://nhandan.vn/som-on-dinh-hoat-dong-cho-tieu-thuong-cho-ca-yen-so-post957981.html"">Sớm ổn định hoạt động cho tiểu thương chợ cá Yên Sở</a></li><li><a href=""https://nhandan.vn/cong-an-ha-noi-xem-xet-trach-nhiem-can-bo-de-xay-ra-nhieu-vi-pham-trat-tu-do-thi-post955974.html"">Công an Hà Nội xem xét trách nhiệm cán bộ để xảy ra nhiều vi phạm trật tự đô thị </a></li><li><a href=""https://nhandan.vn/tich-hop-giai-phap-van-hoa-muu-sinh-van-minh-do-thi-post955224.html"">Tích hợp giải pháp văn hóa, mưu sinh, văn minh đô thị</a></li></ul></div>",58:12.9
BaoNhanDan,"Siết kỷ cương, bảo vệ thị trường",https://nhandan.vn/siet-ky-cuong-bao-ve-thi-truong-post963916.html,"<a href=""https://nhandan.vn/siet-ky-cuong-bao-ve-thi-truong-post963916.html""><img src=""https://cdn.nhandan.vn/images/29a7efaf6d1015a750e91d07cb6441c14ef32404a8d2f1bf0d0614a884949c49041d376378f6ac926cbe517cf249b43df1d1cbee26049ac28c4059c7d0853d0e/eb9da9abe58864d63d99.jpg.avif"" /></a><p style=""text-align: justify;"">Theo Ban chỉ đạo quốc gia chống buôn lậu, gian lận thương mại và <a href=""https://nhandan.vn/tu-khoa/HangGia-tag2434.html"" target=""_blank"">hàng giả</a>, trong 4 tháng đầu năm 2026, lực lượng chức năng cả nước đã bắt giữ, xử lý 43.970 vụ vi phạm, tăng 31,99% so với cùng kỳ.&nbsp;</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/so-huu-tri-tue-va-cong-nghe-bao-ve-thi-truong-minh-bach-post921087.html"">Sở hữu trí tuệ và công nghệ: Bảo vệ thị trường minh bạch</a></li><li><a href=""https://nhandan.vn/lien-ket-ba-nha-bao-ve-thi-truong-truc-tuyen-minh-bach-post919994.html"">Liên kết “ba nhà” bảo vệ thị trường trực tuyến minh bạch</a></li><li><a href=""https://nhandan.vn/chong-buon-lau-gian-lan-thuong-mai-hang-gia-la-nhiem-vu-thuong-xuyen-post956044.html"">Chống buôn lậu, gian lận thương mại, hàng giả là nhiệm vụ thường xuyên</a></li><li><a href=""https://nhandan.vn/luc-luong-tien-phong-tren-mat-tran-dau-tranh-phong-chong-buon-lau-hang-gia-post951983.html"">Lực lượng tiên phong trên mặt trận đấu tranh phòng, chống buôn lậu, hàng giả</a></li><li><a href=""https://nhandan.vn/kien-quyet-dau-tranh-chong-buon-lau-hang-gia-post943256.html"">Kiên quyết đấu tranh chống buôn lậu, hàng giả</a></li></ul></div>",58:12.9
BaoNhanDan,Anh và Hội đồng Hợp tác vùng Vịnh đạt thỏa thuận mang tính bước ngoặt,https://nhandan.vn/anh-va-hoi-dong-hop-tac-vung-vinh-dat-thoa-thuan-mang-tinh-buoc-ngoat-post963924.html,"<a href=""https://nhandan.vn/anh-va-hoi-dong-hop-tac-vung-vinh-dat-thoa-thuan-mang-tinh-buoc-ngoat-post963924.html""><img src=""https://cdn.nhandan.vn/images/bc26a4e245eedfa8955be98011a8ed4d6b0d550886165bfd7672e5a78bb4b83dc14ee6f26eacc2a9b7d9dfa33033324ddc8dbf0614240c406e6564d21e41fe23dc07c38e18b880b0e5ae920e5b8bb3b66bd57c714d73d731e218e1cf66008d82a073e154d6d68a2d05b72a7db8987dee3313d0d0bb9c55e8d4853f17410bbc56/202302117ca533c745c34172b3f235739046f649-202302112667a61ff018446db719e3ce1d39ab4c-5481.jpg.avif"" /></a><p>Thỏa thuận thương mại lịch sử giữa Anh với 6 quốc gia thuộc <a href=""https://nhandan.vn/hoi-dong-hop-tac-vung-vinh-phan-doi-phong-toa-vien-tro-va-di-doi-nguoi-palestine-post863826.html"" target=""_blank"">Hội đồng Hợp tác vùng Vịnh</a> (GCC), được coi là thắng lợi lớn đối với doanh nghiệp và người lao động Anh khi giá trị thỏa thuận gấp đôi so với ước tính ban đầu. </p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/tong-thong-my-va-thu-tuong-anh-ky-thoa-thuan-lich-su-ve-cong-nghe-post909061.html"">Tổng thống Mỹ và Thủ tướng Anh ký thỏa thuận lịch sử về công nghệ</a></li><li><a href=""https://nhandan.vn/anh-va-phap-dat-thoa-thuan-mang-tinh-dot-pha-post893269.html"">Anh và Pháp đạt thỏa thuận mang tính đột phá</a></li><li><a href=""https://nhandan.vn/thue-quan-cua-my-thoa-thuan-anh-my-co-hieu-luc-mot-phan-post890702.html"">Thuế quan của Mỹ: Thỏa thuận Anh-Mỹ có hiệu lực một phần</a></li></ul></div>",58:12.9
BaoNhanDan,BÁO THỜI NAY SỐ 1706,https://nhandan.vn/bao-thoi-nay-so-1706-post963882.html,"<a href=""https://nhandan.vn/bao-thoi-nay-so-1706-post963882.html""><img src=""https://cdn.nhandan.vn/images/6aafe041f42963d66bb0e36dc03df47fde115960d9c9e95930f891d0ccc02b684c6c9ea82026be13e1f139d9fc1933ec/avatar.jpg.avif"" /></a><p>BÁO THỜI NAY SỐ 1706</p>",58:12.9
BaoNhanDan,Tạo dựng lòng tin chiến lược trong ASEAN,https://nhandan.vn/tao-dung-long-tin-chien-luoc-trong-asean-post963913.html,"<a href=""https://nhandan.vn/tao-dung-long-tin-chien-luoc-trong-asean-post963913.html""><img src=""https://cdn.nhandan.vn/images/29a7efaf6d1015a750e91d07cb6441c1fd8c0a9bc47c88880054c403e2b138376ccaeaf464fe839694334e5934d3ec34/on1-8125.jpg.avif"" /></a><p style=""text-align: justify;"">Với chủ đề “Cùng nhau bảo đảm tương lai của chúng ta”, Hội nghị Tư lệnh Lực lượng <a href=""https://nhandan.vn/tiep-tuc-cung-co-va-tang-cuong-hop-tac-quoc-phong-viet-nam-lien-bang-nga-post963898.html"" target=""_blank"">Quốc phòng</a> các nước ASEAN lần thứ 23 (ACDFM-23) diễn ra sáng 21/5 theo hình thức trực tuyến, dưới sự chủ trì của Đại tướng Romeo S.Brawner Jr., Tham mưu trưởng Lực lượng Vũ trang Philippines.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/tang-cuong-hop-tac-quoc-phong-asean-post919916.html"">Tăng cường hợp tác quốc phòng ASEAN</a></li><li><a href=""https://nhandan.vn/dai-su-quan-viet-nam-ho-tro-to-chuc-thanh-cong-su-kien-mo-phong-hoi-nghi-asean-tai-new-zealand-2026-post963180.html"">Đại sứ quán Việt Nam hỗ trợ tổ chức thành công Sự kiện mô phỏng Hội nghị ASEAN tại New Zealand 2026</a></li><li><a href=""https://nhandan.vn/hoc-gia-asean-va-trung-quoc-thao-luan-ve-tinh-hinh-khu-vuc-va-quoc-te-post962264.html"">Học giả ASEAN và Trung Quốc thảo luận về tình hình khu vực và quốc tế</a></li><li><a href=""https://nhandan.vn/tiep-tuc-cung-co-va-tang-cuong-hop-tac-quoc-phong-viet-nam-lien-bang-nga-post963898.html"">Tiếp tục củng cố và tăng cường hợp tác quốc phòng Việt Nam-Liên bang Nga</a></li><li><a href=""https://nhandan.vn/tham-van-khong-chinh-thuc-bo-truong-ngoai-giao-asean-post963861.html"">Tham vấn không chính thức Bộ trưởng Ngoại giao ASEAN</a></li></ul></div>",58:12.9
BaoNhanDan,Báo Nhân Dân số 25753,https://nhandan.vn/bao-nhan-dan-so-25753-post963910.html,"<a href=""https://nhandan.vn/bao-nhan-dan-so-25753-post963910.html""><img src=""https://cdn.nhandan.vn/images/19a8be4721a0efeba1662a53e84131d5ef86e50bd3d81932357c9cb0d0f5ca06b5746ce4479c26ebfcee3080f8735547ca950c1a830a7a0c5a651b3ce3382bfb/bao-nhan-dan-so-25753.jpg.avif"" /></a><p>Báo Nhân Dân số 25753</p>",58:12.9
BaoNhanDan,[Video] Nga phô diễn “bộ ba hạt nhân” khi diễn tập cùng Belarus,https://nhandan.vn/video-nga-pho-dien-bo-ba-hat-nhan-khi-dien-tap-cung-belarus-post963889.html,"<a href=""https://nhandan.vn/video-nga-pho-dien-bo-ba-hat-nhan-khi-dien-tap-cung-belarus-post963889.html""><img src=""https://cdn.nhandan.vn/images/f147221a5d4d4ea3c18dcecc2784906992f807a7e5d5b956bdf254fae83c6e1dc0e7668a53c505d8cfb6f21e4f5feb9de314ca4779937f01102877851b079664/avatar-of-video-1192057.png.avif"" /></a><p>Nga ngày 21/5 tiếp tục cuộc diễn tập hạt nhân quy mô lớn với Belarus, đồng thời phô diễn hàng loạt khí tài thuộc “bộ ba hạt nhân” chiến lược.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/video-belarus-nga-dien-tap-trien-khai-vu-khi-hat-nhan-chien-thuat-post963157.html"">[Video] Belarus – Nga diễn tập triển khai vũ khí hạt nhân chiến thuật </a></li><li><a href=""https://nhandan.vn/video-sieu-ten-lua-sarmat-tru-cot-moi-cua-luc-luong-ran-de-hat-nhan-nga-post961934.html"">[Video] “Siêu tên lửa” Sarmat - trụ cột mới của lực lượng răn đe hạt nhân Nga</a></li><li><a href=""https://nhandan.vn/video-nga-thu-thanh-cong-ten-lua-dan-dao-lien-luc-dia-sarmat-post961815.html"">[Video] Nga thử thành công tên lửa đạn đạo liên lục địa Sarmat </a></li></ul></div>",58:12.9
BaoNhanDan,T&T Group đang hiện diện trên những “mạch máu” kinh tế mới như thế nào?,https://nhandan.vn/tt-group-dang-hien-dien-tren-nhung-mach-mau-kinh-te-moi-nhu-the-nao-post963881.html,"<a href=""https://nhandan.vn/tt-group-dang-hien-dien-tren-nhung-mach-mau-kinh-te-moi-nhu-the-nao-post963881.html""><img src=""https://cdn.nhandan.vn/images/2a89ff12627c321f8df917381c53a114af30b1f95a350cb56cebd71f9dbc5cca9c1fbfe73e94169ba94acbc7634571491e8364d0e27d5fd65c42a66debd58689/anh-1-1-3133.png.avif"" /></a><p>Từ dự án điện gió Savan 1 tại Lào cho tới “siêu cảng” logistics thông minh Vietnam SuperPortTM cùng hàng loạt các <a href=""https://nhandan.vn/tt-group-va-cach-tiep-can-phat-trien-du-an-dua-tren-phap-ly-tien-do-va-san-pham-hien-huu-post958936.html"">dự án hạ tầng</a> trọng điểm khác, hệ sinh thái của Bầu Hiển đang dần cho thấy một hướng đi đáng chú ý. </p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/tt-group-va-cach-tiep-can-phat-trien-du-an-dua-tren-phap-ly-tien-do-va-san-pham-hien-huu-post958936.html"">T&amp;T Group và cách tiếp cận phát triển dự án dựa trên pháp lý, tiến độ và sản phẩm hiện hữu</a></li><li><a href=""https://nhandan.vn/tt-group-va-chien-luoc-bat-dong-san-khac-biet-chuan-bi-ky-thuc-hien-nhanh-va-tang-toc-hieu-qua-post958166.html"">T&amp;T Group và chiến lược bất động sản khác biệt: Chuẩn bị kỹ, thực hiện nhanh và tăng tốc hiệu quả</a></li><li><a href=""https://nhandan.vn/chuan-bi-ky-thuc-hien-nhanh-cach-tt-group-trien-khai-hieu-qua-du-an-nang-luong-xuyen-bien-gioi-post957067.html"">“Chuẩn bị kỹ - thực hiện nhanh”: Cách T&amp;T Group triển khai hiệu quả dự án năng lượng xuyên biên giới</a></li><li><a href=""https://nhandan.vn/tt-group-va-hanh-trinh-khat-vong-cong-hien-khi-doanh-nghiep-kien-tao-gia-tri-ben-vung-cho-the-thao-viet-nam-post956017.html"">T&amp;T Group và hành trình Khát vọng Cống hiến: Khi doanh nghiệp kiến tạo giá trị bền vững cho thể thao Việt Nam</a></li></ul></div>",58:12.9
BaoNhanDan,[Video] Dự báo thời tiết ngày 22/5/2026: Bắc Bộ và Trung Bộ bước vào đợt nắng nóng mới,https://nhandan.vn/video-du-bao-thoi-tiet-ngay-2252026-bac-bo-va-trung-bo-buoc-vao-dot-nang-nong-moi-post963848.html,"<a href=""https://nhandan.vn/video-du-bao-thoi-tiet-ngay-2252026-bac-bo-va-trung-bo-buoc-vao-dot-nang-nong-moi-post963848.html""><img src=""https://cdn.nhandan.vn/images/2ee38a58dd4d3ae5f3d62f230a139d0ab7f0f8e7e37174241fca4ae8e1a7f385cc45a5706b9e8a4b1e30f3dea7ccbf1d/thum-sang-2205.png.avif"" /></a><p style=""text-align: justify;"">Hôm nay, nắng nóng quay trở lại và gia tăng nhanh tại Bắc Bộ và Trung Bộ. Nhiều nơi ghi nhận nền nhiệt trên 37 độ, trong khi Nam Bộ tiếp tục xuất hiện mưa rào và dông vào chiều tối.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/video-du-bao-thoi-tiet-ngay-2152026-mua-to-dong-dien-rong-bao-trum-khu-vuc-bac-bo-va-bac-trung-bo-post963528.html"">[Video] Dự báo thời tiết ngày 21/5/2026: Mưa to, dông diện rộng bao trùm khu vực Bắc Bộ và Bắc Trung Bộ</a></li><li><a href=""https://nhandan.vn/video-du-bao-thoi-tiet-dem-nay-va-ngay-mai-ngay-2152026-mua-dong-bao-phu-nhieu-tinh-thanh-bac-bo-mien-nui-de-phong-sat-lo-post963527.html"">[Video] Dự báo thời tiết đêm nay và ngày mai ngày 21/5/2026: Mưa dông bao phủ nhiều tỉnh thành Bắc Bộ, miền núi đề phòng sạt lở</a></li><li><a href=""https://nhandan.vn/video-du-bao-thoi-tiet-ngay-2052026-bac-bo-tiep-dien-mua-lon-nam-bo-tang-mua-dong-ve-chieu-toi-post963326.html"">[Video] Dự báo thời tiết ngày 20/5/2026: Bắc Bộ tiếp diễn mưa lớn, Nam Bộ tăng mưa dông về chiều tối </a></li><li><a href=""https://nhandan.vn/video-du-bao-thoi-tiet-dem-nay-va-ngay-mai-2052026-bac-bo-va-nam-bo-tiep-tuc-mua-dong-dien-rong-post963308.html"">[Video] Dự báo thời tiết đêm nay và ngày mai 20/5/2026: Bắc Bộ và Nam Bộ tiếp tục mưa dông diện rộng </a></li><li><a href=""https://nhandan.vn/video-du-bao-thoi-tiet-ngay-1952026-mua-dong-gia-tang-bac-bo-canh-bao-lu-quet-vung-nui-post963070.html"">[Video] Dự báo thời tiết ngày 19/5/2026: Mưa dông gia tăng, Bắc Bộ cảnh báo lũ quét vùng núi </a></li></ul></div>",58:12.9
BaoNhanDan,Lễ tưởng niệm và bàn giao hài cốt liệt sĩ Việt Nam tại thủ đô Vientiane,https://nhandan.vn/le-tuong-niem-va-ban-giao-hai-cot-liet-si-viet-nam-tai-thu-do-vientiane-post963904.html,"<a href=""https://nhandan.vn/le-tuong-niem-va-ban-giao-hai-cot-liet-si-viet-nam-tai-thu-do-vientiane-post963904.html""><img src=""https://cdn.nhandan.vn/images/685dd6968b4d94f423c5fc60079d0de3554cb60bb880ced93453d815f4a9d1fc9eeba7c19651200e98f496aa16a23eceb7ae13cda333b1a658a4aa09dbd85477/ndo_br_1-3938.jpg.avif"" /></a><p style=""text-align: justify;"">Chiều 21/5, tại trụ sở Bộ Chỉ huy quân sự thủ đô Vientiane, <a href=""https://nhandan.vn/ban-giao-don-nhan-28-hai-cot-liet-si-hy-sinh-tai-lao-ve-nuoc-post963502.html"" target=""_blank"">Lào</a>, diễn ra Lễ tưởng niệm và bàn giao hài cốt liệt sĩ quân tình nguyện và chuyên gia Việt Nam hy sinh tại Lào.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/hoi-huong-8-liet-si-quan-tinh-nguyen-va-chuyen-gia-viet-nam-hy-sinh-tai-cac-tinh-nam-lao-post963755.html"">Hồi hương 8 liệt sĩ quân tình nguyện và chuyên gia Việt Nam hy sinh tại các tỉnh nam Lào</a></li><li><a href=""https://nhandan.vn/nghe-an-to-chuc-le-truy-dieu-va-an-tang-80-hai-cot-liet-si-quan-tinh-nguyen-va-chuyen-gia-viet-nam-hy-sinh-tai-lao-post963702.html"">Nghệ An tổ chức Lễ truy điệu và an táng 80 hài cốt liệt sĩ quân tình nguyện và chuyên gia Việt Nam hy sinh tại Lào</a></li><li><a href=""https://nhandan.vn/trang-trong-ky-niem-136-nam-ngay-sinh-chu-tich-ho-chi-minh-tai-lao-post963361.html"">Trang trọng kỷ niệm 136 năm Ngày sinh Chủ tịch Hồ Chí Minh tại Lào</a></li><li><a href=""https://nhandan.vn/chuoi-hoat-dong-ky-niem-136-nam-ngay-sinh-chu-tich-ho-chi-minh-tai-lao-post962613.html"">Chuỗi hoạt động kỷ niệm 136 năm Ngày sinh Chủ tịch Hồ Chí Minh tại Lào</a></li></ul></div>",58:12.9
BaoNhanDan,Tiếp tục củng cố và tăng cường hợp tác quốc phòng Việt Nam-Liên bang Nga,https://nhandan.vn/tiep-tuc-cung-co-va-tang-cuong-hop-tac-quoc-phong-viet-nam-lien-bang-nga-post963898.html,"<a href=""https://nhandan.vn/tiep-tuc-cung-co-va-tang-cuong-hop-tac-quoc-phong-viet-nam-lien-bang-nga-post963898.html""><img src=""https://cdn.nhandan.vn/images/8e5d3ef032f6bb5c55b307be95fc337a2bd65106a93211cdd5faff04595288670fde02b3d512204305076c08d34d2a4e3753276013d8da7462bf03ebd0c9ba681aa476e9b09480e9f92a1f8fd8f4f77a/ndo_br_sequence-58-00-05-23-40-still079.jpg.avif"" /></a><p style=""text-align: justify;"">Đại tướng Phan Văn Giang khẳng định Việt Nam luôn trân trọng và ghi nhớ sự hỗ trợ, giúp đỡ chí tình, chí nghĩa và tình cảm mà các thế hệ lãnh đạo, nhân dân <a href=""https://nhandan.vn/tu-khoa/LienbangNga-tag1312.html"" target=""_blank"">Liên bang Nga</a> đã dành cho Việt Nam trong công cuộc đấu tranh giành độc lập dân tộc trước đây, cũng như trong sự nghiệp xây dựng, bảo vệ Tổ quốc sau này.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/thu-tuong-pham-minh-chinh-den-moscow-bat-dau-chuyen-tham-chinh-thuc-lien-bang-nga-post950165.html"">Thủ tướng Phạm Minh Chính đến Moscow, bắt đầu chuyến thăm chính thức Liên bang Nga</a></li><li><a href=""https://nhandan.vn/ban-be-nga-tai-vien-dong-tuong-nho-chu-tich-ho-chi-minh-post963602.html"">Bạn bè Nga tại Viễn Đông tưởng nhớ Chủ tịch Hồ Chí Minh</a></li><li><a href=""https://nhandan.vn/vang-mai-bai-ca-ve-bac-giua-khong-gian-xanh-vung-vien-dong-post963452.html"">Vang mãi bài ca về Bác giữa không gian xanh vùng Viễn Đông</a></li><li><a href=""https://nhandan.vn/ngay-kinh-te-viet-nam-tai-saint-petersburg-lien-bang-nga-post963109.html"">Ngày Kinh tế Việt Nam tại Saint Petersburg, Liên bang Nga</a></li></ul></div>",58:12.9
BaoNhanDan,Rèn luyện đổ bộ đường không cho lực lượng trinh sát đặc nhiệm,https://nhandan.vn/ren-luyen-do-bo-duong-khong-cho-luc-luong-trinh-sat-dac-nhiem-post963908.html,"<a href=""https://nhandan.vn/ren-luyen-do-bo-duong-khong-cho-luc-luong-trinh-sat-dac-nhiem-post963908.html""><img src=""https://cdn.nhandan.vn/images/71c88c9b5f00d0a4974730fa82a53a1e6a93d48119de8bc6cec71e5c3d48e2f4bde9f8992e4f8d907b60259da9655c88/img-0446.jpg.avif"" /></a><p>Từ ngày 19 đến 21/5, tại <a href=""https://nhandan.vn/post-908182.html"" target=""_blank"">sân bay Biên Hòa</a>, Thành phố Đồng&nbsp;Nai, các lực lượng đặc công, trinh sát đặc nhiệm gồm Lữ đoàn Đặc công 429, Tiểu đoàn Trinh sát 47 (Quân khu 7) và Đại đội Trinh sát đặc nhiệm, <a href=""https://nhandan.vn/post-919673.html"" target=""_blank"">Bộ Tư lệnh Thành phố Hồ Chí Minh</a> tổ chức huấn luyện, thực hành nhảy dù đổ bộ đường không.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/cung-co-hop-tac-hai-quan-viet-nam-australia-post951612.html"">Củng cố hợp tác hải quân Việt Nam - Australia</a></li><li><a href=""https://nhandan.vn/anh-bo-doi-dac-cong-quan-khu-7-thuc-hanh-nhay-du-va-do-bo-duong-khong-post962398.html"">[Ảnh] Bộ đội đặc công Quân khu 7 thực hành nhảy dù và đổ bộ đường không </a></li><li><a href=""https://nhandan.vn/quan-khu-7-to-chuc-hoi-thi-bao-cao-vien-gioi-post961837.html"">Quân khu 7 tổ chức hội thi báo cáo viên giỏi</a></li><li><a href=""https://nhandan.vn/bo-tu-lenh-thanh-pho-ho-chi-minh-chung-tay-xoa-nha-tam-nha-dot-nat-cho-gia-dinh-chinh-sach-post963271.html"">Bộ Tư lệnh Thành phố Hồ Chí Minh chung tay xóa nhà tạm, nhà dột nát cho gia đình chính sách</a></li><li><a href=""https://nhandan.vn/special/bo-tu-lenh-tp-hcm-viet-tiep-truyen-thong-anh-hung/index.html"">Bộ Tư lệnh Thành phố Hồ Chí Minh viết tiếp truyền thống anh hùng </a></li><li><a href=""https://nhandan.vn/tich-cuc-xu-ly-dioxin-tai-san-bay-bien-hoa-post909536.html"">Tích cực xử lý dioxin tại sân bay Biên Hòa</a></li><li><a href=""https://nhandan.vn/video-ban-giao-6-ha-dat-nhiem-dioxin-san-bay-bien-hoa-da-lam-sach-post908192.html"">[Video] Bàn giao 6 ha đất nhiễm dioxin sân bay Biên Hòa đã làm sạch</a></li><li><a href=""https://nhandan.vn/hoan-thanh-xu-ly-dioxin-san-bay-bien-hoa-truoc-nam-2030-post908182.html"">Hoàn thành xử lý dioxin sân bay Biên Hòa trước năm 2030</a></li></ul></div>",58:12.9
BaoNhanDan,"Việt Nam cùng bảng với Mali, Bỉ và New Zealand tại U17 World Cup 2026",https://nhandan.vn/viet-nam-cung-bang-voi-mali-bi-va-new-zealand-tai-u17-world-cup-2026-post963909.html,"<a href=""https://nhandan.vn/viet-nam-cung-bang-voi-mali-bi-va-new-zealand-tai-u17-world-cup-2026-post963909.html""><img src=""https://cdn.nhandan.vn/images/382d3072d075d5967861a5780953885620ee4476d760c3fa92f44b84ae8b123cadc023645633587323c3f7060c42dadf1d290fd0a44a3dd54cdd51a741894765/screenshot-20260521-2133353-2991.jpg.avif"" /></a><p>Tối 21/5, Liên đoàn Bóng đá thế giới (FIFA) đã tiến hành lễ bốc thăm chia bảng và xếp lịch thi đấu FIFA U17 World Cup Qatar 2026 tại trụ sở FIFA ở Zurich (Thụy Sĩ). Theo kết quả bốc thăm, đội tuyển <a href=""https://nhandan.vn/u17-viet-nam-dung-buoc-tai-tu-ket-u17-chau-a-post962721.html"" target=""_blank"">U17 Việt Nam</a> nằm ở bảng G cùng các đối thủ U17 Mali, U17 Bỉ và U17 New Zealand.</p><div style=""clear: both;""><ul><li><a href=""https://nhandan.vn/u17-viet-nam-lan-dau-gianh-ve-du-world-cup-post961967.html"">U17 Việt Nam lần đầu giành vé dự World Cup</a></li><li><a href=""https://nhandan.vn/hlv-cristiano-roland-cac-cau-thu-u17-la-minh-chung-ro-net-cua-tinh-than-viet-nam-post963296.html"">HLV Cristiano Roland: Các cầu thủ U17 là minh chứng rõ nét của tinh thần Việt Nam</a></li><li><a href=""https://nhandan.vn/u17-viet-nam-dung-buoc-tai-tu-ket-u17-chau-a-post962721.html"">U17 Việt Nam dừng bước tại tứ kết U17 châu Á</a></li><li><a href=""https://nhandan.vn/fifa-ca-ngoi-u17-viet-nam-tao-nen-lich-su-tai-giai-u17-chau-a-2026-post962445.html"">FIFA ca ngợi U17 Việt Nam tạo nên lịch sử tại Giải U17 châu Á 2026</a></li><li><a href=""https://nhandan.vn/infographic-hanh-trinh-den-voi-tam-ve-world-cup-cua-u17-viet-nam-post962195.html"">[Infographic] Hành trình đến với tấm vé World Cup của U17 Việt Nam</a></li></ul></div>",58:12.9
